,User_ID,Time,App Name,Duration,Lat,Long
49,1,1575495674.0,Instagram,18,45.778448100000006,4.873386900000001
50,1,1575495671.0,Slack,3,45.778448100000006,4.873386900000001
51,1,1575495669.0,Screen on (locked),1,45.778448100000006,4.873386900000001
52,1,1575492848.0,Screen off,2821,45.7784185,4.873590900000001
53,1,1575492846.0,Slack,3,45.7784185,4.873590900000001
54,1,1575492839.0,SMS/MMS,7,45.7784185,4.873590900000001
55,1,1575492836.0,YouTube,2,45.7784185,4.873590900000001
56,1,1575492835.0,Screen on (locked),1,45.7784185,4.873590900000001
57,1,1575492208.0,Screen off,627,45.77827043333334,4.8729696
58,1,1575492203.0,YouTube,5,45.7781964,4.87265895
59,1,1575492200.0,Discord,3,45.7781964,4.87265895
60,1,1575492199.0,Screen on (unlocked),1,45.7781964,4.87265895
61,1,1575492193.0,Screen off,7,45.7781964,4.87265895
62,1,1575492062.0,Discord,131,45.7781733,4.872659775
63,1,1575492061.0,YouTube,1,45.7781733,4.872659775
64,1,1575491885.0,Discord,176,45.7781964,4.87265895
65,1,1575491877.0,YouTube,8,45.7778932,4.8719842
66,1,1575491869.0,Discord,8,45.778251266666665,4.872885516666667
67,1,1575491862.0,YouTube,7,45.778251266666665,4.872885516666667
68,1,1575491853.0,Discord,8,45.778251266666665,4.872885516666667
69,1,1575491774.0,Boost,79,45.778407200000004,4.873337
70,1,1575491772.0,Boost,1,45.778251266666665,4.872885516666667
71,1,1575491760.0,Messenger,12,45.778251266666665,4.872885516666667
72,1,1575491301.0,Boost,458,45.77841648,4.873336459999999
73,1,1575491298.0,YouTube,3,45.778440983333326,4.873340433333333
74,1,1575491209.0,Boost,89,45.778438050000005,4.8733373125
75,1,1575490971.0,YouTube,236,45.77848535,4.8733486500000005
76,1,1575490954.0,Discord,17,45.7784573,4.8733383
77,1,1575490881.0,YouTube,72,45.77842925,4.87332795
78,1,1575490879.0,Screen on (unlocked),1,45.77844796666667,4.8733385
79,1,1575490419.0,Screen off,460,45.778449824999996,4.87334215
80,1,1575490066.0,Chrome,353,45.7781743,4.87266865
81,1,1575490064.0,YouTube,1,45.7781743,4.87266865
82,1,1575490063.0,Screen on (unlocked),1,45.7781743,4.87266865
83,1,1575489206.0,Screen off,858,45.778482700000005,4.873371499999999
84,1,1575489079.0,YouTube,127,,
85,1,1575489075.0,Slack,4,,
86,1,1575488298.0,YouTube,777,45.778482700000005,4.873371499999999
87,1,1575488293.0,Slack,4,45.778482700000005,4.873371499999999
88,1,1575488274.0,YouTube,19,45.778482700000005,4.873371499999999
89,1,1575488269.0,Gmail,4,45.778482700000005,4.873371499999999
90,1,1575488265.0,Discord,4,45.778482700000005,4.873371499999999
91,1,1575488230.0,Slack,35,45.778482700000005,4.873371499999999
92,1,1575488229.0,Facebook,1,45.778482700000005,4.873371499999999
93,1,1575488228.0,Screen on (locked),1,45.778482700000005,4.873371499999999
94,1,1575487642.0,Screen off,586,45.778482700000005,4.873371499999999
95,1,1575487626.0,Facebook,16,,
96,1,1575487620.0,Screen on (locked),2,,
97,1,1575485540.0,Screen off,2080,45.7784862,4.8733433
98,1,1575485527.0,Screen on (locked),1,45.7784862,4.8733433
99,1,1575483733.0,Screen off,1795,45.7784862,4.8733433
100,1,1575483722.0,Screen on (locked),10,,
101,1,1575483149.0,Screen off,573,45.7784862,4.8733433
102,1,1575483148.0,Screen on (locked),1,45.7784862,4.8733433
103,1,1575483039.0,Screen off,110,45.7784862,4.8733433
104,1,1575483029.0,Notes,7,45.7784862,4.8733433
105,1,1575483027.0,Screen on (unlocked),1,45.7784862,4.8733433
106,1,1575482419.0,Screen off,608,45.7784862,4.8733433
107,1,1575482313.0,Dealabs,106,45.7784862,4.8733433
108,1,1575482311.0,YouTube,2,45.7784862,4.8733433
109,1,1575482306.0,Dealabs,5,45.7784862,4.8733433
110,1,1575481826.0,YouTube,480,45.7784862,4.8733433
111,1,1575481800.0,Slack,26,45.7784862,4.8733433
112,1,1575481442.0,YouTube,358,45.7784862,4.8733433
113,1,1575481441.0,Screen on (unlocked),1,,
114,1,1575481439.0,Screen on (locked),2,,
115,1,1575479965.0,Screen off,1475,45.7784862,4.8733433
116,1,1575479851.0,Chrome,108,45.7784963,4.873314
117,1,1575479850.0,Screen on (locked),1,45.77848514,4.8733441200000005
118,1,1575479694.0,Screen off,156,45.7785149,4.8733373
119,1,1575479692.0,Screen on (locked),1,45.778484340000006,4.873343719999999
120,1,1575479612.0,Screen off,80,45.77844210000001,4.8733827000000005
121,1,1575479553.0,Chrome,59,45.77848431666666,4.873343483333334
122,1,1575479549.0,Discord,4,45.778481920000004,4.87334938
123,1,1575479547.0,Phone,1,45.778481920000004,4.87334938
124,1,1575479546.0,Screen on (unlocked),1,45.778481920000004,4.87334938
125,1,1575479368.0,Screen off,178,45.7784842,4.873342299999999
126,1,1575479367.0,Screen on (unlocked),1,45.77847578,4.87335038
127,1,1575478790.0,Screen off,577,45.7784842,4.873342299999999
128,1,1575478775.0,Phone,15,45.7784842,4.873342299999999
129,1,1575478774.0,Screen on (unlocked),1,45.7784842,4.873342299999999
130,1,1575478753.0,Screen off,21,45.7784842,4.873342299999999
131,1,1575478743.0,Phone,10,45.7784842,4.873342299999999
132,1,1575478738.0,Vélo'v officiel,4,45.7784842,4.873342299999999
133,1,1575478736.0,Screen on (locked),1,45.7784842,4.873342299999999
134,1,1575478029.0,Screen off,707,45.77842929999999,4.8735693
135,1,1575478017.0,Vélo'v officiel,12,45.77842929999999,4.8735693
136,1,1575478007.0,Phone,8,45.778446280000004,4.87342044
137,1,1575478007.0,Screen on (unlocked),1,45.778446280000004,4.87342044
138,1,1575477932.0,Screen off,75,45.7784576,4.8733212
139,1,1575477925.0,Phone,7,45.778446280000004,4.87342044
140,1,1575477924.0,Screen on (unlocked),1,45.778446280000004,4.87342044
141,1,1575477910.0,Screen off,14,45.778446280000004,4.87342044
142,1,1575477898.0,Phone,12,45.778448166666664,4.8734039000000005
143,1,1575477897.0,Screen on (unlocked),1,45.778448166666664,4.8734039000000005
144,1,1575477896.0,Screen off,1,45.778448166666664,4.8734039000000005
145,1,1575477890.0,Phone,6,45.778448166666664,4.8734039000000005
146,1,1575477888.0,Screen on (unlocked),1,45.778448166666664,4.8734039000000005
147,1,1575477503.0,Screen off,385,45.7784576,4.8733212
148,1,1575477467.0,YouTube,35,45.7784576,4.8733212
149,1,1575477456.0,I Can't Wake Up! Alarm Clock,11,45.7784576,4.8733212
150,1,1575477443.0,Notes,12,45.7784576,4.8733212
151,1,1575477441.0,Notes,1,45.7784576,4.8733212
152,1,1575477438.0,Phone,1,45.7784576,4.8733212
153,1,1575477437.0,Screen on (unlocked),1,45.7784576,4.8733212
154,1,1575477394.0,Screen off,43,45.7784576,4.8733212
155,1,1575477363.0,Phone,32,45.7784576,4.8733212
156,1,1575477362.0,Screen on (unlocked),1,45.7784576,4.8733212
157,1,1575477343.0,Screen off,19,45.7784576,4.8733212
158,1,1575477223.0,Phone,120,45.7784576,4.8733212
159,1,1575477222.0,Screen on (unlocked),1,45.7784576,4.8733212
160,1,1575477199.0,Screen off,24,45.7784576,4.8733212
161,1,1575477196.0,Phone,3,45.7784576,4.8733212
162,1,1575477121.0,Boost,74,45.7784576,4.8733212
163,1,1575477106.0,YouTube,15,45.7784576,4.8733212
164,1,1575477064.0,Boost,43,45.7784576,4.8733212
165,1,1575477062.0,YouTube,1,45.7784576,4.8733212
166,1,1575477056.0,Boost,7,45.7784576,4.8733212
167,1,1575477053.0,YouTube,3,45.7784576,4.8733212
168,1,1575477040.0,Boost,13,45.7784576,4.8733212
169,1,1575477037.0,YouTube,2,45.7784576,4.8733212
170,1,1575477027.0,Boost,11,45.7784576,4.8733212
171,1,1575477025.0,YouTube,1,45.7784576,4.8733212
172,1,1575476951.0,Boost,74,45.7784576,4.8733212
173,1,1575476921.0,Chrome,28,45.77845846,4.873569359999999
174,1,1575476916.0,YouTube,5,45.778458675,4.8736314
175,1,1575476916.0,Chrome,1,45.778458675,4.8736314
176,1,1575476908.0,YouTube,7,45.77845932,4.87381752
177,1,1575476871.0,Chrome,37,45.77845932,4.87381752
178,1,1575476870.0,YouTube,1,45.77845932,4.87381752
179,1,1575476865.0,Chrome,5,45.77845975,4.873941599999999
180,1,1575476863.0,YouTube,2,45.77845975,4.873941599999999
181,1,1575476853.0,Chrome,10,45.77845975,4.873941599999999
182,1,1575476837.0,YouTube,15,45.77845975,4.873941599999999
183,1,1575476743.0,Boost,93,45.77853521428572,4.873892185714285
184,1,1575476718.0,Chrome,24,45.77854815,4.87398735
185,1,1575476687.0,Gmail,31,45.77854815,4.87398735
186,1,1575476684.0,Screen on (unlocked),1,45.77854815,4.87398735
187,1,1575476657.0,Screen off,27,45.77856626,4.8741205800000005
188,1,1575476653.0,SMS/MMS,5,45.77856626,4.8741205800000005
189,1,1575476651.0,Phone,1,45.77856626,4.8741205800000005
190,1,1575476651.0,Screen on (unlocked),1,45.77856626,4.8741205800000005
191,1,1575476631.0,Screen off,20,45.7784619,4.874562
192,1,1575476627.0,Screen off,3,45.77856626,4.8741205800000005
193,1,1575476625.0,Phone,2,45.77856626,4.8741205800000005
194,1,1575476620.0,SMS/MMS,5,45.77876033333334,4.87374465
195,1,1575476616.0,Discord,3,45.77876033333334,4.87374465
196,1,1575476613.0,Vélo'v officiel,3,45.7784619,4.874562
197,1,1575476608.0,Screen on (locked),5,45.77876033333334,4.87374465
198,1,1575476102.0,Screen off,506,45.77938585,4.872488625
199,1,1575476092.0,Screen on (locked),10,45.781248328571436,4.868950057142858
200,1,1575476058.0,Screen off,34,45.7816015,4.8694422
201,1,1575476056.0,Vélo'v officiel,3,45.781248328571436,4.868950057142858
202,1,1575476055.0,Screen on (unlocked),1,45.781248328571436,4.868950057142858
203,1,1575476054.0,Screen off,1,45.781248328571436,4.868950057142858
204,1,1575476045.0,Vélo'v officiel,9,45.7815681,4.8685925
205,1,1575476039.0,Maps,6,45.781248328571436,4.868950057142858
206,1,1575476027.0,Vélo'v officiel,12,45.7816605,4.8683019
207,1,1575476019.0,Maps,7,45.781248328571436,4.868950057142858
208,1,1575476010.0,Vélo'v officiel,9,45.7814652,4.8680187
209,1,1575476007.0,Chrome,1,45.78150126666667,4.8684642333333334
210,1,1575476007.0,Screen on (unlocked),1,45.78150126666667,4.8684642333333334
211,1,1575475996.0,Screen off,10,45.78150126666667,4.8684642333333334
212,1,1575475975.0,Chrome,21,45.78150126666667,4.8684642333333334
213,1,1575475972.0,Slack,1,45.78150126666667,4.8684642333333334
214,1,1575475972.0,Screen on (unlocked),1,45.78150126666667,4.8684642333333334
215,1,1575475962.0,Screen off,10,45.78150126666667,4.8684642333333334
216,1,1575475961.0,Slack,1,45.78150126666667,4.8684642333333334
217,1,1575475960.0,Screen on (unlocked),1,45.78150126666667,4.8684642333333334
218,1,1575475958.0,Screen off,3,45.78150126666667,4.8684642333333334
219,1,1575475953.0,Slack,4,45.78150126666667,4.8684642333333334
220,1,1575475950.0,Screen on (locked),3,45.78150126666667,4.8684642333333334
221,1,1575475905.0,Screen off,45,45.7823495,4.8664983
222,1,1575475904.0,Screen on (locked),1,45.781623599999996,4.8681643857142864
223,1,1575475863.0,Screen off,40,45.781784611111114,4.867761322222222
224,1,1575475862.0,Screen on (unlocked),1,45.781962337500005,4.8674900125
225,1,1575475854.0,Screen off,8,45.781962337500005,4.8674900125
226,1,1575475854.0,Slack,1,45.781962337500005,4.8674900125
227,1,1575475850.0,Screen on (locked),3,45.78200385555556,4.8673635
228,1,1575475623.0,Screen off,227,45.782154137499994,4.8669306
229,1,1575475616.0,Slack,8,45.782347574999996,4.866377858333333
230,1,1575475612.0,Screen on (unlocked),1,45.7823576,4.8663653
231,1,1575475606.0,Screen off,7,45.7823576,4.8663653
232,1,1575475596.0,Camera,9,45.7823474,4.866366909090909
233,1,1575475595.0,Screen on (unlocked),1,45.782358200000004,4.866348
234,1,1575475578.0,Screen off,17,45.7823474,4.866366909090909
235,1,1575475441.0,Maps,137,45.78234506666667,4.866369188888889
236,1,1575475429.0,Slack,12,45.78234716923077,4.866368892307692
237,1,1575475216.0,Chrome,213,45.782345899999996,4.8663798
238,1,1575475093.0,Chrome,1,45.782346125,4.866375875
239,1,1575475018.0,Chrome,74,45.78234582,4.86636904
240,1,1575474988.0,Compteur,13,45.78234608333333,4.8663687
241,1,1575474913.0,Chrome,73,45.78234635,4.86637195
242,1,1575474912.0,Screen on (unlocked),1,45.782346175,4.86636315
243,1,1575474894.0,Screen off,18,45.782347120000004,4.866362199999999
244,1,1575474889.0,Screen on (unlocked),1,45.782347120000004,4.866362199999999
245,1,1575474880.0,Screen off,10,45.782347533333336,4.866366966666667
246,1,1575474804.0,Messenger,2,45.782346057142846,4.866364742857143
247,1,1575474799.0,Screen on (locked),2,45.782346057142846,4.866364742857143
248,1,1575474757.0,Screen off,42,45.782346057142846,4.866364742857143
249,1,1575474744.0,Gmail,2,45.782346057142846,4.866364742857143
250,1,1575474688.0,Chrome,55,45.782346000000004,4.86635435
251,1,1575474687.0,Gmail,1,45.78234616249999,4.866366362500001
252,1,1575474686.0,Screen on (unlocked),1,45.78234616249999,4.866366362500001
253,1,1575474664.0,Screen off,21,45.78234616249999,4.866366362500001
254,1,1575474661.0,Gmail,3,45.78234607142856,4.866364714285715
255,1,1575474660.0,Screen on (unlocked),1,45.78234607142856,4.866364714285715
256,1,1575474659.0,Screen on (locked),1,45.78234607142856,4.866364714285715
257,1,1575474454.0,Screen off,205,45.782345899999996,4.866366866666667
258,1,1575474453.0,Gmail,1,45.782345837499996,4.86636695
259,1,1575474453.0,Screen on (unlocked),1,45.782345837499996,4.86636695
260,1,1575474441.0,Screen off,12,45.782345837499996,4.86636695
261,1,1575474429.0,Screen on (locked),12,45.782345837499996,4.86636695
262,1,1575474322.0,Screen off,107,45.7823469,4.8663777
263,1,1575474294.0,Gmail,27,45.7823478625,4.8663688875
264,1,1575474293.0,Screen on (unlocked),1,45.782347428571434,4.866370385714285
265,1,1575474287.0,Screen off,6,45.782347428571434,4.866370385714285
266,1,1575474285.0,Gmail,3,45.782347428571434,4.866370385714285
267,1,1575474281.0,Chrome,3,45.782347428571434,4.866370385714285
268,1,1575474281.0,Screen on (unlocked),1,45.782347428571434,4.866370385714285
269,1,1575473992.0,Screen off,288,45.782349575000005,4.8663682
270,1,1575473910.0,Chrome,83,45.78234855,4.866370066666667
271,1,1575473908.0,Screen on (unlocked),1,45.78234932,4.86637306
272,1,1575473907.0,Screen on (locked),1,45.78234932,4.86637306
273,1,1575473772.0,Screen off,135,45.78234932,4.86637306
274,1,1575473770.0,Messenger,2,45.782350300000004,4.86636795
275,1,1575473768.0,Screen on (unlocked),1,45.782350300000004,4.86636795
276,1,1575473756.0,Screen off,12,45.782350300000004,4.86636795
277,1,1575473753.0,Chrome,2,45.782350300000004,4.86636795
278,1,1575473749.0,Screen on (locked),4,45.782350300000004,4.86636795
279,1,1575473423.0,Screen off,326,45.7823465,4.8663738
280,1,1575473368.0,Chrome,55,45.78235445,4.8663612
281,1,1575473366.0,Screen on (unlocked),1,45.782349399999994,4.866362100000001
282,1,1575472615.0,Screen off,751,45.7823455,4.866366933333333
283,1,1575472454.0,YouTube,159,45.7823434,4.8663537
284,1,1575472384.0,Boost,70,45.782346200000006,4.866379900000001
285,1,1575472356.0,Messenger,25,45.7823487,4.866371683333334
286,1,1575472311.0,lichess,44,45.7823487,4.866371683333334
287,1,1575472311.0,Screen on (unlocked),1,45.7823487,4.866371683333334
288,1,1575472297.0,Screen off,14,45.7823487,4.866371683333334
289,1,1575472287.0,lichess,10,45.7823487,4.866371683333334
290,1,1575472285.0,Boost,1,45.7823487,4.866371683333334
291,1,1575472276.0,Discord,6,45.7823487,4.866371683333334
292,1,1575472248.0,9GAG,26,45.7823465,4.8663672
293,1,1575472235.0,Discord,13,45.78235772857143,4.8663997000000005
294,1,1575472234.0,Screen on (unlocked),1,45.78235772857143,4.8663997000000005
295,1,1575472233.0,Screen on (locked),1,45.78235772857143,4.8663997000000005
296,1,1575471864.0,Screen off,369,45.7823739,4.866434933333333
297,1,1575471860.0,Discord,4,45.78240117142857,4.866510171428571
298,1,1575471856.0,Chrome,4,45.78240117142857,4.866510171428571
299,1,1575471855.0,Screen on (unlocked),1,45.78240117142857,4.866510171428571
300,1,1575471854.0,Screen off,1,45.78240117142857,4.866510171428571
301,1,1575471760.0,Chrome,94,45.7824071,4.8665393
302,1,1575471758.0,Screen on (locked),2,45.7823953,4.8664958
303,1,1575471318.0,Screen off,439,45.782407750000004,4.8665649
304,1,1575471264.0,YouTube,55,45.782400100000004,4.86652796
305,1,1575471262.0,Screen on (unlocked),1,45.782400100000004,4.86652796
306,1,1575471259.0,Screen on (locked),3,45.782400100000004,4.86652796
307,1,1575471214.0,Screen off,45,45.782400100000004,4.86652796
308,1,1575471176.0,SMS/MMS,37,45.7823755,4.866457
309,1,1575471174.0,Screen on (locked),3,45.782400100000004,4.86652796
310,1,1575470597.0,Screen off,577,45.782401666666665,4.866499216666667
311,1,1575470581.0,SMS/MMS,15,45.78237538,4.86642256
312,1,1575470548.0,Boost,34,45.78237538,4.86642256
313,1,1575470547.0,Screen on (unlocked),1,45.782359525,4.866401325
314,1,1575470535.0,Screen off,13,45.782359525,4.866401325
315,1,1575470413.0,Boost,121,45.7823456,4.86635815
316,1,1575470412.0,SMS/MMS,1,45.78234516,4.86636184
317,1,1575470341.0,Boost,71,45.78234516,4.86636184
318,1,1575470336.0,Gmail,4,45.78234516,4.86636184
319,1,1575470335.0,Screen on (unlocked),1,45.78234516,4.86636184
320,1,1575470323.0,Screen off,12,45.78234516,4.86636184
321,1,1575470299.0,Gmail,24,45.78234545,4.86636445
322,1,1575470298.0,Screen on (locked),1,45.78234545,4.86636445
323,1,1575470259.0,Screen off,39,45.78234545,4.86636445
324,1,1575470168.0,Gmail,91,45.7823446,4.866361599999999
325,1,1575470167.0,Screen on (unlocked),1,45.782346000000004,4.866379900000001
326,1,1575470142.0,Screen off,25,45.78234453333334,4.8663677666666665
327,1,1575470102.0,Gmail,40,45.78234845,4.866371774999999
328,1,1575470069.0,SMS/MMS,32,45.78234845,4.866371774999999
329,1,1575470056.0,Chrome,12,45.78234845,4.866371774999999
330,1,1575470053.0,SMS/MMS,2,45.78234845,4.866371774999999
331,1,1575470048.0,Gmail,5,45.78234845,4.866371774999999
332,1,1575470046.0,Screen on (locked),2,45.78234845,4.866371774999999
333,1,1575469865.0,Screen off,181,45.782343,4.866361799999999
334,1,1575469824.0,Gmail,41,45.7823602,4.8663837999999995
335,1,1575469810.0,Messenger,13,45.78234726666667,4.866359033333333
336,1,1575469809.0,Chrome,1,45.78234726666667,4.866359033333333
337,1,1575469515.0,Screen off,292,45.7823386,4.8663315
338,1,1575469499.0,Chrome,16,45.782345899999996,4.866378599999999
339,1,1575469499.0,Screen on (unlocked),1,45.78234546666666,4.8663728
340,1,1575469241.0,Screen off,258,45.78234658333333,4.8663689
341,1,1575469229.0,Chrome,12,45.78234658333333,4.8663689
342,1,1575469229.0,Screen on (unlocked),1,45.78234658333333,4.8663689
343,1,1575469220.0,Screen off,9,45.78234814285714,4.866368057142857
344,1,1575469187.0,Chrome,32,45.782351899999995,4.8664083
345,1,1575469183.0,Boost,1,45.78235049999999,4.86637326
346,1,1575469182.0,Screen on (unlocked),1,45.782351899999995,4.8664083
347,1,1575469096.0,Screen off,87,45.782348999999996,4.8663871499999996
348,1,1575469094.0,Screen on (locked),1,45.78235049999999,4.86637326
349,1,1575469008.0,Screen off,86,45.78235049999999,4.86637326
350,1,1575468935.0,Boost,73,45.7823451,4.8663207
351,1,1575468915.0,Chrome,20,45.7823575,4.866363
352,1,1575468913.0,Screen on (locked),1,45.78235049999999,4.86637326
353,1,1575468675.0,Screen off,239,45.782349642857135,4.866368242857143
354,1,1575468649.0,Chrome,26,45.7823494,4.866348775
355,1,1575468647.0,Screen on (locked),2,45.7823494,4.866348775
356,1,1575468561.0,Screen off,86,45.7823494,4.866348775
357,1,1575468385.0,Chrome,176,45.7823475,4.8663557
358,1,1575468384.0,Screen on (unlocked),1,45.782346739999994,4.8663507
359,1,1575468378.0,Screen off,6,45.782346739999994,4.8663507
360,1,1575468242.0,Chrome,136,45.7823444,4.8663403
361,1,1575468240.0,YouTube,1,45.782346739999994,4.8663507
362,1,1575468240.0,Screen on (locked),1,45.782346739999994,4.8663507
363,1,1575468123.0,Screen off,117,45.78234715,4.8663509000000005
364,1,1575467966.0,YouTube,157,45.7823486,4.8663597
365,1,1575467965.0,Screen on (unlocked),1,45.7823486,4.8663597
366,1,1575467817.0,Screen off,148,45.7823385,4.866405599999999
367,1,1575467814.0,YouTube,3,45.78235215,4.8663782
368,1,1575467811.0,Screen on (locked),2,45.78235215,4.8663782
369,1,1575467410.0,Screen off,401,45.78234736666667,4.866362266666667
370,1,1575467390.0,YouTube,20,45.7823413,4.866336
371,1,1575467389.0,Chrome,1,45.7823413,4.866336
372,1,1575467388.0,Screen on (unlocked),1,45.7823413,4.866336
373,1,1575467089.0,Screen off,299,45.7823413,4.866336
374,1,1575466771.0,Chrome,318,45.78234453333332,4.866343333333334
375,1,1575466770.0,Screen on (unlocked),1,45.782351,4.866358
376,1,1575466380.0,Screen off,391,45.782351,4.866358
377,1,1575466366.0,Chrome,13,45.782351,4.866358
378,1,1575466366.0,Screen on (unlocked),1,45.782351,4.866358
379,1,1575466091.0,Screen off,275,45.782351,4.866358
380,1,1575466078.0,Chrome,12,45.782351,4.866358
381,1,1575466078.0,Screen on (unlocked),1,45.782351,4.866358
382,1,1575466076.0,Screen off,2,45.782351,4.866358
383,1,1575466029.0,Chrome,47,45.782351,4.866358
384,1,1575466025.0,Screen on (unlocked),1,45.782351,4.866358
385,1,1575465981.0,Screen off,43,45.782351,4.866358
386,1,1575465962.0,Chrome,19,45.782351,4.866358
387,1,1575465961.0,Screen on (unlocked),1,45.782351,4.866358
388,1,1575465754.0,Screen off,207,45.782353566666664,4.866350033333334
389,1,1575465716.0,Chrome,38,45.78235144999999,4.8663492
390,1,1575465715.0,Screen on (unlocked),1,45.78235144999999,4.8663492
391,1,1575465714.0,Screen on (locked),1,45.78235144999999,4.8663492
392,1,1575465602.0,Screen off,112,45.78235118,4.866351279999999
393,1,1575465428.0,Chrome,174,45.78235144999999,4.8663492
394,1,1575465372.0,YouTube,55,45.78235168571428,4.866349528571428
395,1,1575465371.0,Screen on (locked),1,45.78235168571428,4.866349528571428
396,1,1575464948.0,Screen off,423,45.7823349,4.866273
397,1,1575464945.0,YouTube,4,45.782327075,4.8662088
398,1,1575464944.0,Screen on (unlocked),1,45.782327075,4.8662088
399,1,1575464913.0,Screen off,31,45.782327075,4.8662088
400,1,1575464908.0,YouTube,5,45.782319066666666,4.866158566666667
401,1,1575464903.0,Chrome,4,45.782319066666666,4.866158566666667
402,1,1575464901.0,YouTube,2,45.782319066666666,4.866158566666667
403,1,1575464872.0,Chrome,29,45.782319066666666,4.866158566666667
404,1,1575464871.0,YouTube,1,45.782319066666666,4.866158566666667
405,1,1575464869.0,Chrome,1,45.782319066666666,4.866158566666667
406,1,1575464868.0,YouTube,1,45.782319066666666,4.866158566666667
407,1,1575464860.0,Chrome,8,45.7823188,4.8661028
408,1,1575464850.0,YouTube,9,45.782319066666666,4.866158566666667
409,1,1575464846.0,Chrome,4,45.782319066666666,4.866158566666667
410,1,1575464844.0,YouTube,3,45.782319066666666,4.866158566666667
411,1,1575464842.0,Chrome,1,45.782319066666666,4.866158566666667
412,1,1575464838.0,YouTube,4,45.782319066666666,4.866158566666667
413,1,1575464837.0,Screen on (unlocked),1,45.782319066666666,4.866158566666667
414,1,1575464817.0,Screen off,20,45.782319066666666,4.866158566666667
415,1,1575464814.0,YouTube,3,45.782319066666666,4.866158566666667
416,1,1575464807.0,Chrome,7,45.7823012,4.86607245
417,1,1575464804.0,YouTube,3,45.7823012,4.86607245
418,1,1575464795.0,Chrome,9,45.7823012,4.86607245
419,1,1575464704.0,YouTube,89,45.7823012,4.86607245
420,1,1575464694.0,Discord,10,45.7823012,4.86607245
421,1,1575464693.0,YouTube,1,45.7823188,4.8661028
422,1,1575464653.0,Chrome,39,45.7823188,4.8661028
423,1,1575464653.0,YouTube,1,45.7823188,4.8661028
424,1,1575464649.0,Chrome,3,45.7823188,4.8661028
425,1,1575464308.0,YouTube,340,45.779831,4.871195833333334
426,1,1575464306.0,Kana Town,1,45.778587099999996,4.873742350000001
427,1,1575464304.0,Boost,1,45.778587099999996,4.873742350000001
428,1,1575464302.0,Messenger,1,45.778587099999996,4.873742350000001
429,1,1575464297.0,Boost,5,45.778587099999996,4.873742350000001
430,1,1575464295.0,YouTube,2,45.778587099999996,4.873742350000001
431,1,1575464253.0,Boost,41,45.778689299999996,4.874135
432,1,1575464249.0,YouTube,4,45.778587099999996,4.873742350000001
433,1,1575464231.0,Boost,18,45.778587099999996,4.873742350000001
